code,name,industry,industry_standard,as_of,last_close,average_amount_20d,momentum_60d,revenue_yoy,profit_yoy,latest_week_end,sector_estimated_net_flow,sector_flow_to_amount,sector_score,rounded_bottom,rounded_score,rounded_r2,rounded_curvature,rounded_recovery,last_5d_return,accumulation_anomaly,accumulation_score,main_net_10d,main_positive_ratio,main_flow_zscore,volume_ratio,price_return_10d,revenue_yoy_w,profit_yoy_w,financial_growth,industry_financial_growth_mean,industry_momentum_mean,growth_metric,industry_growth_mean,growth_above_avg,growth_source,growth_percentile,composite_score,hard_signal,watch_signal
002296,辉煌科技,通信设备,申万二级行业,2026-09-24,9.43,87431424.65,0.04314159292035402,,,2026-09-25,-256711801127.34818,-0.4752725829999615,0.016,False,1.0,0.5686394418702941,0.0258571736316551,0.11597633136094676,0.037403740374037486,False,0.603908036431673,159371455.36993867,0.6,0.19990971870132618,1.9991887018751384,-0.002116402116402072,,,,,-0.02064166061987398,0.04314159292035402,-0.02064166061987398,True,60日价格动量(财报缺失后备),0.7317073170731707,0.6371038383762109,False,False
002556,辉隆股份,未分类,缺失,2026-09-24,5.08,95719873.95,0.10195227765726678,,,2026-09-25,3904526318.959461,0.16511835861597418,0.944,False,0.825,0.8056528943308519,-0.048096589922995106,0.1238938053097347,-0.019305019305019266,False,0.15615149878357115,-226453082.88044238,0.3,-0.7566288400543651,0.6615149878357115,-0.05751391465677169,,,,,0.1140758575538461,0.10195227765726678,0.1140758575538461,False,60日价格动量(财报缺失后备),0.6470588235294118,0.6371025805782458,False,False
300006,莱美药业,化学制药,申万二级行业,2026-09-24,5.45,149766052.85,0.09657947686116719,,,2026-09-25,-4093605233.727665,-0.02346385864106228,0.352,False,0.8633249162420156,0.48101891303007016,-0.05102546713627314,0.20575221238938068,0.05415860735009681,False,0.4543476646511005,212874092.8717612,0.6,0.22139065025713137,0.47780786620244714,0.064453125,,,,,0.010924657779919534,0.09657947686116719,0.010924657779919534,True,60日价格动量(财报缺失后备),0.7762237762237763,0.6370403350913239,False,False
301602,超研股份,医疗器械,申万二级行业,2026-09-24,16.18,52950622.75,0.12988826815642462,,,2026-09-25,-3565314336.123314,-0.04244535130772576,0.392,False,0.855237026102574,0.46419565847713573,-0.12674410876850697,0.1870873074101247,0.05613577023498695,False,0.466012765611132,129969526.00301956,0.7,0.11908680780199535,0.4172234867489251,0.08372404554588075,,,,,0.058591334861658115,0.12988826815642462,0.058591334861658115,True,60日价格动量(财报缺失后备),0.7419354838709677,0.6369581702012972,False,False
603313,梦百合,家居用品,申万二级行业,2026-09-24,6.43,163595914.2,0.09726962457337862,,,2026-09-25,-2796181879.3763843,-0.07724643028128932,0.464,False,0.9477540480713974,0.23730485768567688,0.14629325756695868,0.16274864376130194,-0.047407407407407454,False,0.46563388656053,134065613.95164712,0.6,-0.03545482662503918,0.8563388656052998,-0.05022156573116687,,,,,0.0774578947702306,0.09726962457337862,0.0774578947702306,True,60日价格动量(财报缺失后备),0.5735294117647058,0.6369170390027281,False,False
600036,招商银行,股份制银行Ⅱ,申万二级行业,2026-09-24,40.69,2632924051.85,0.11174863387978129,,,2026-09-25,-473665843.6626873,-0.018243131153024922,0.712,False,0.7936649082657768,0.7354872498920026,-0.005100044283724762,0.10480586478414344,0.002216748768472776,False,0.1359611592961345,-1819246679.337722,0.2,-0.4951525643783005,0.759611592961345,-0.01596130592503031,,,,,0.07186065274437067,0.11174863387978129,0.07186065274437067,True,60日价格动量(财报缺失后备),0.8888888888888888,0.6367119845259889,False,False
601968,宝钢包装,包装印刷,申万二级行业,2026-09-24,4.51,33387125.0,0.12468827930174564,,,2026-09-25,-6459742135.282676,-0.28098465029762304,0.28,False,0.8154566250123427,0.6555283108957928,-0.03618993653728799,0.11083743842364546,0.00445434298440972,False,0.49796755839402834,17741359.88492031,0.7,-0.21709266991120815,0.8796755839402834,-0.023809523809523836,,,,,-0.012960922759874677,0.12468827930174564,-0.012960922759874677,True,60日价格动量(财报缺失后备),0.8461538461538461,0.6366673386406715,False,False
001230,劲旅环境,环境治理,申万二级行业,2026-09-24,20.31,112733445.05,0.2693749999999999,,,2026-09-25,-4735510178.093028,-0.11831083334486076,0.344,False,0.9465158566624202,0.5058190279949042,-0.16793456209695787,0.2821969696969697,0.09428879310344818,False,0.17517114703719272,-18712567.608843356,0.4,0.05357504028194479,0.4874214220335934,0.11470911086717894,,,,,0.005428483105459943,0.2693749999999999,0.005428483105459943,True,60日价格动量(财报缺失后备),0.96,0.6365475437580242,False,False
002100,天康生物,饲料,申万二级行业,2026-09-24,7.58,225662902.5,0.14848484848484866,,,2026-09-25,-482175729.72977614,-0.04995310454912821,0.696,False,0.825,0.7437129567951126,-0.014726205051213677,0.1993670886075949,0.0,False,0.11014156257984113,-449082220.3071251,0.1,-0.5141083030554947,0.8014156257984113,-0.056039850560398397,,,,,0.03488397060803523,0.14848484848484866,0.03488397060803523,True,60日价格动量(财报缺失后备),0.8888888888888888,0.6364576128671824,False,False
300845,捷安高科,计算机设备,申万二级行业,2026-09-24,14.2,83189776.5,0.11811023622047245,,,2026-09-25,-20528771371.292343,-0.2270925198976598,0.168,True,1.0,0.6503599873612462,0.1673780778147778,0.5236051502145922,0.07088989441930615,False,0.38955658426884093,39988203.136189535,0.4,-0.01578757925698343,0.6955658426884093,0.06367041198501866,,,,,-0.012777749521953428,0.11811023622047245,-0.012777749521953428,True,60日价格动量(财报缺失后备),0.8205128205128205,0.6361173511954155,False,False
600919,江苏银行,城商行Ⅱ,申万二级行业,2026-09-24,12.26,1097361952.0,0.08977777777777773,,,2026-09-25,5541757342.423582,0.22507887919530606,0.968,False,0.8460627631121292,0.8361729126518377,-0.008702091637348901,0.10649819494584833,0.0182724252491695,False,0.22525394280958916,-1121245107.982809,0.4,-0.4707121102165884,1.0525394280958917,-0.024661893396976997,,,,,0.09801386520301258,0.08977777777777773,0.09801386520301258,False,60日价格动量(财报缺失后备),0.5294117647058824,0.6360852558125065,False,False
300535,达威股份,化学制品,申万二级行业,2026-09-24,15.82,32162040.65,0.12597864768683276,,,2026-09-25,-15679330366.066376,-0.1065396509431487,0.2,False,0.904956343966249,0.5840290845071993,-0.07588072940919095,0.30313014827018114,0.03942181340341655,False,0.4180097238702435,14174979.028078772,0.5,0.02622994833453762,0.6486213007009898,0.026606099935106986,,,,,-0.05759986021606988,0.12597864768683276,-0.05759986021606988,True,60日价格动量(财报缺失后备),0.8802395209580839,0.6360492143969565,False,False
600156,华升股份,纺织制造,申万二级行业,2026-09-24,9.17,143509055.85,-0.03777544596012583,,,2026-09-25,-752819794.3135469,-0.05193947454587175,0.68,False,1.0,0.31029892199833253,0.07479407814652804,0.3645833333333335,0.07629107981220651,False,0.5187800495966244,238772825.8542025,0.4,0.28888047339275824,1.6411439278949338,0.08392434988179653,,,,,0.03730759359177225,-0.03777544596012583,0.03730759359177225,False,60日价格动量(财报缺失后备),0.28125,0.636007512399156,False,False
002188,中天服务,房地产服务,申万二级行业,2026-09-24,5.59,56559460.1,0.11354581673306785,,,2026-09-25,1040911528.0401735,0.062106986008177906,0.88,False,0.9038725889713062,0.5979804400989015,-0.032520934267696304,0.30607476635513997,0.035185185185184986,False,0.4548481309933883,62321609.08986793,0.5,-0.027225240161496137,1.0484813099338826,0.03327171903881698,,,,,0.23812167084566133,0.11354581673306785,0.23812167084566133,False,60日价格动量(财报缺失后备),0.3,0.6358738094397389,False,False
003037,三和管桩,水泥,申万二级行业,2026-09-24,5.8,26654912.05,0.04129263913824044,,,2026-09-25,-153486572.21925795,-0.016511287945248254,0.752,False,0.947488579926777,0.18756328648912324,0.05324812903575708,0.11969111969111967,0.013986013986013957,False,0.25465237359096354,-3061152.6539174397,0.5,-0.11685335238612113,1.0465237359096353,0.0,,,,,0.07496294491245663,0.04129263913824044,0.07496294491245663,False,60日价格动量(财报缺失后备),0.55,0.635809667375774,False,False
000923,河钢资源,冶钢原料,申万二级行业,2026-09-24,15.75,326255619.8,0.24604430379746822,,,2026-09-25,-2139731336.7854571,-0.38325641363345286,0.52,False,0.825,0.8559683552189128,-0.06367635065292308,0.28781684382665573,-0.023558586484810906,False,0.13646389926689795,-678240849.5684435,0.2,-0.3635257154675478,0.7646389926689796,-0.07352941176470584,,,,,-0.0023729423567878044,0.24604430379746822,-0.0023729423567878044,True,60日价格动量(财报缺失后备),1.0,0.6356159748167244,False,False
603235,天新药业,化学制品,申万二级行业,2026-09-24,25.17,18903362.85,0.11174911660777398,,,2026-09-25,-15679330366.066376,-0.1065396509431487,0.2,False,0.9130078063881483,0.4537189058201683,0.030553491904936364,0.10153172866520799,0.006397441023590522,False,0.4363878546247332,4999706.986439162,0.5,-0.14206004434843375,0.8638785462473318,0.0003974562798092496,,,,,-0.05759986021606988,0.11174911660777398,-0.05759986021606988,True,60日价格动量(财报缺失后备),0.8502994011976048,0.6355741558720289,False,False
603626,科森科技,消费电子,申万二级行业,2026-09-24,22.51,964417293.85,0.10505645557191956,,,2026-09-25,-70544406917.83176,-0.3372626729474486,0.032,True,1.0,0.6665461197853838,0.24008706766973556,0.8618693134822168,0.057303898543917375,False,0.46235116467574483,1198090177.3494477,0.5,0.15091695318000106,0.9424113029414471,0.24090407938258007,,,,,-0.0685576398882566,0.10505645557191956,-0.0685576398882566,True,60日价格动量(财报缺失后备),0.8539325842696629,0.635470937236352,False,False
688591,泰凌微,半导体,申万二级行业,2026-09-24,32.45,143762120.7,-0.05969284265430297,,,2026-09-25,-364353111926.20996,-0.3806820502466249,0.008,False,1.0,0.5577551088632411,0.1887512166047892,0.242343032159265,0.1511174175239447,False,0.5018947795288822,303210492.7462449,0.5,0.3033929816633609,1.154876217292789,0.23149905123339654,,,,,-0.197755783789262,-0.05969284265430297,-0.197755783789262,True,60日价格动量(财报缺失后备),0.8333333333333334,0.635407028215554,False,False
600425,青松建化,水泥,申万二级行业,2026-09-24,3.61,56325853.45,0.0906344410876132,,,2026-09-25,-153486572.21925795,-0.016511287945248254,0.752,False,0.7932721712538224,0.832980382005164,-0.03804812381126283,0.10397553516819569,0.002777777777777768,False,0.18791452065728617,-88652521.8247621,0.3,-0.43683919687477496,0.9791452065728616,-0.02432432432432441,,,,,0.07496294491245663,0.0906344410876132,0.07496294491245663,True,60日价格动量(财报缺失后备),0.8,0.6353602815404683,False,False
600279,重庆港,航运港口,申万二级行业,2026-09-24,4.27,34034396.1,0.10051546391752564,,,2026-09-25,2475528628.9852843,0.055024284684533846,0.928,False,0.8195026178010467,0.8274674803907481,-0.04968459741106366,0.11780104712041872,-0.02511415525114158,False,0.2267868654230601,-69299694.34292884,0.4,-0.5068050946655824,1.0678686542306008,-0.02064220183486254,,,,,0.10580951505838501,0.10051546391752564,0.10580951505838501,False,60日价格动量(财报缺失后备),0.5882352941176471,0.6352063252254908,False,False
601318,中国平安,保险Ⅱ,申万二级行业,2026-09-24,53.25,3515140735.4,0.08851185609157808,,,2026-09-25,4283966499.607012,0.1733064737087084,0.96,False,0.703227951487108,0.5896466116561944,-0.05640618543995708,0.08474231004277843,-0.0018744142455482393,False,0.12890962721771548,-2922864753.7102475,0.2,-0.35097119093766943,0.6890962721771547,-0.02881634141893119,,,,,0.025488007556287485,0.08851185609157808,0.025488007556287485,True,60日价格动量(财报缺失后备),0.8,0.6351957922505613,False,True
603112,华翔股份,家电零部件Ⅱ,申万二级行业,2026-09-24,17.56,251084774.25,0.0635978195033311,,,2026-09-25,-3273555071.950993,-0.11371824907437034,0.408,True,1.0,0.5725706514858431,0.09918293477677982,0.31240657698056773,0.03294117647058825,False,0.4275840111249009,203775036.58842093,0.4,0.14577997699806405,0.9009041388513321,0.07532149418248624,,,,,0.02358791277242802,0.0635978195033311,0.02358791277242802,True,60日价格动量(财报缺失后备),0.5862068965517241,0.6350477269191562,False,False
603137,恒尚节能,装修装饰Ⅱ,申万二级行业,2026-09-24,19.63,243699219.45,0.25431309904153343,,,2026-09-25,-1913003136.5064254,-0.11308307656733399,0.536,False,0.8232305479771732,0.5414916810467869,-0.2335772079998616,0.13995354239256685,0.02399582681272805,False,0.23929017923500245,-354173953.9654276,0.6,-0.1519721083940789,0.5929017923500245,0.03315789473684205,,,,,0.02613373449373362,0.25431309904153343,0.02613373449373362,True,60日价格动量(财报缺失后备),0.8823529411764706,0.6345799444960202,False,False
300820,英杰电气,其他电源设备Ⅱ,申万二级行业,2026-09-24,71.94,409386806.1,-0.07257960551759701,,,2026-09-25,-21692329704.010395,-0.42671162622989073,0.16,True,1.0,0.7096358857203257,0.3796689793079403,0.6765322768585411,0.05021897810218978,False,0.6765409659094248,1367226687.0648062,0.7,0.8477263042614496,1.6481380939805084,0.29295470884255925,,,,,-0.07095134673079308,-0.07257960551759701,-0.07095134673079308,False,60日价格动量(财报缺失后备),0.5333333333333333,0.6344685748106895,False,False
603391,力聚热能,专用设备,申万二级行业,2026-09-24,68.3,132018375.55,0.2131438721136767,,,2026-09-25,-42436064390.50951,-0.3051150468584585,0.088,False,0.8979722620671251,0.6089694294126772,-0.026412349173508393,0.4342713145737085,0.030165912518853588,False,0.45414808411506463,78963606.09606,0.6,-0.1474341719362157,0.7414808411506462,0.010355029585798814,,,,,-0.041457221518201345,0.2131438721136767,-0.041457221518201345,True,60日价格动量(财报缺失后备),0.935672514619883,0.6344468283038744,False,False
300358,楚天科技,医疗器械,申万二级行业,2026-09-24,9.59,235581013.85,0.14850299401197598,,,2026-09-25,-3565314336.123314,-0.04244535130772576,0.392,False,0.7481872295188784,0.267824675422654,-0.05613980167446315,0.2585301837270342,0.170940170940171,False,0.5513038977524489,492629633.9431633,0.7,0.2923417480243454,1.0622288798952755,0.20175438596491224,,,,,0.058591334861658115,0.14850299401197598,0.058591334861658115,True,60日价格动量(财报缺失后备),0.7741935483870968,0.63423053039055,False,False
603075,热威股份,家电零部件Ⅱ,申万二级行业,2026-09-24,20.15,67152525.9,-0.1004464285714286,,,2026-09-25,-3273555071.950993,-0.11371824907437034,0.408,False,1.0,0.6705022842173665,0.15377943575373376,0.11758180809761498,0.032803690415171616,True,0.6654070542988864,298137656.1442349,0.8,0.7022873493589538,1.411325723758118,0.01664984863773955,,,,,0.02358791277242802,-0.1004464285714286,0.02358791277242802,False,60日价格动量(财报缺失后备),0.3448275862068966,0.6341586601264457,False,False
301199,迈赫股份,自动化设备,申万二级行业,2026-09-24,18.11,26090775.75,0.021432600112803124,,,2026-09-25,-59505067932.358116,-0.4474996332168115,0.048,False,1.0,0.3604562232594367,0.07891705113855631,0.09757575757575765,0.007790762381747474,False,0.47528224053979085,5826681.246026042,0.7,-0.10251953164175268,0.6528224053979083,0.051684088269454254,,,,,-0.11339928142863119,0.021432600112803124,-0.11339928142863119,True,60日价格动量(财报缺失后备),0.8227848101265823,0.6341167626665932,False,False
002773,康弘药业,生物制品,申万二级行业,2026-09-24,20.42,99964775.95,-0.067579908675799,,,2026-09-25,3510745698.158308,0.04727205225288509,0.936,False,0.8911140799808593,0.6755700161437478,-0.02592200001915762,0.07417148869016299,0.06022845275181732,False,0.5136567225443511,114257506.38604148,0.7,0.16395213007714635,0.839824669350936,0.07417148869016299,,,,,0.14363631694449994,-0.067579908675799,0.14363631694449994,False,60日价格动量(财报缺失后备),0.20408163265306123,0.6339688127936108,False,False
600746,江苏索普,化学原料,申万二级行业,2026-09-24,6.85,113334343.85,0.2522851919561242,,,2026-09-25,-2719322351.6555395,-0.042646685161701926,0.48,False,0.825,0.8265634541937006,-0.11082546815980256,0.3223938223938223,0.0,False,0.19786224939424857,-46797547.12227876,0.4,-0.2983352622850526,0.7786224939424856,-0.0365682137834038,,,,,-0.019923215019053767,0.2522851919561242,-0.019923215019053767,True,60日价格动量(财报缺失后备),0.9636363636363636,0.633874653257653,False,False
301571,国科天成,军工电子Ⅱ,申万二级行业,2026-09-24,72.16,352014285.85,0.17966323361124736,,,2026-09-25,-19356979620.086426,-0.286752164396756,0.176,False,1.0,0.6326542597372444,0.06134936667181131,0.3301382488479263,-0.010286654779865567,False,0.26548641685393354,-219428597.17542735,0.5,-0.16861615343124356,1.1548641685393355,0.008948545861297452,,,,,-0.14463731930426496,0.17966323361124736,-0.14463731930426496,True,60日价格动量(财报缺失后备),0.9285714285714286,0.6337144613563406,False,False
603615,茶花股份,家居用品,申万二级行业,2026-09-24,18.82,104843621.55,0.02116115029842658,,,2026-09-25,-2796181879.3763843,-0.07724643028128932,0.464,True,1.0,0.6308467695111513,0.1129096664853117,0.31608391608391595,0.007494646680942241,False,0.5365693700526739,129416052.92623943,0.6,0.19995954428974771,1.3257422473790414,-0.002649708532061479,,,,,0.0774578947702306,0.02116115029842658,0.0774578947702306,False,60日价格动量(财报缺失后备),0.4264705882352941,0.633559989571992,False,False
603909,建发合诚,工程咨询服务Ⅱ,申万二级行业,2026-09-24,9.88,22838734.05,0.1151241534988714,,,2026-09-25,-6060776083.5327835,-0.20210998111729242,0.304,False,0.8838235294117651,0.6633909106290177,-0.014279755056862313,0.23192019950124698,0.019607843137255054,False,0.5122036548237585,38421070.73980434,0.6,0.07537491302584445,1.231586652606571,0.037815126050420256,,,,,0.056729833993451405,0.1151241534988714,0.056729833993451405,True,60日价格动量(财报缺失后备),0.717948717948718,0.6334851520166487,False,False
600805,悦达投资,综合Ⅱ,申万二级行业,2026-09-24,4.56,30275413.85,0.09352517985611497,,,2026-09-25,-2242164308.1862783,-0.15878790212336558,0.512,False,0.8717706013363027,0.7465688709247604,-0.022536685149936887,0.12039312039312011,0.015590200445434244,False,0.44523772630518355,6676176.382039802,0.5,-0.2478157800259282,0.952377263051835,-0.004366812227074357,,,,,0.03208908936605116,0.09352517985611497,0.03208908936605116,True,60日价格动量(财报缺失后备),0.631578947368421,0.6331353488192919,False,False
601528,瑞丰银行,农商行Ⅱ,申万二级行业,2026-09-24,4.97,85729652.7,0.0971302428256069,,,2026-09-25,848706416.8396871,0.13098716909748548,0.864,False,0.7678256070640171,0.7173573878928756,-0.04083196839860392,0.0971302428256069,-0.015841584158415856,False,0.21985698159485742,-137197482.50732845,0.4,-0.3952754714916525,0.9985698159485742,-0.009960159362549792,,,,,0.07566024823224363,0.0971302428256069,0.07566024823224363,True,60日价格动量(财报缺失后备),0.7,0.6331119275179194,False,True
300195,长荣股份,专用设备,申万二级行业,2026-09-24,6.3,63597032.85,0.11111111111111116,,,2026-09-25,-42436064390.50951,-0.3051150468584585,0.088,False,1.0,0.7225859894106561,0.0499664963347714,0.37254901960784315,0.032786885245901676,False,0.41401923111059236,38664609.504957415,0.5,0.030651135466987164,0.6034109485455385,0.057046979865771785,,,,,-0.041457221518201345,0.11111111111111116,-0.041457221518201345,True,60日价格动量(财报缺失后备),0.847953216374269,0.6330931118712153,False,False
002799,环球印务,包装印刷,申万二级行业,2026-09-24,6.82,32444883.4,0.1143790849673203,,,2026-09-25,-6459742135.282676,-0.28098465029762304,0.28,False,0.8832959641255602,0.744424015361083,-0.054440004752644246,0.17182130584192445,0.01943198804185342,False,0.45344237518455316,6424553.842802666,0.5,-0.23427306261414874,1.0344237518455315,0.004418262150220897,,,,,-0.012960922759874677,0.1143790849673203,-0.012960922759874677,True,60日价格动量(财报缺失后备),0.7948717948717948,0.6330673317517551,False,False
603198,迎驾贡酒,白酒Ⅱ,申万二级行业,2026-09-24,37.2,162650720.95,0.223281815192371,,,2026-09-25,-13341395208.45837,-0.4052485565109553,0.208,False,0.825,0.8830295103072552,-0.1519472844520562,0.1957569913211188,-0.022082018927444658,False,0.37421231316115744,25525369.212792873,0.4,-0.19784575922119702,0.5421231316115744,-0.016653449643140195,,,,,0.009977059771438713,0.223281815192371,0.009977059771438713,True,60日价格动量(财报缺失后备),1.0,0.6326530782902893,False,False
688790,昂瑞微-UW,半导体,申万二级行业,2026-09-24,106.17,204798347.75,-0.1784415383424901,,,2026-09-25,-364353111926.20996,-0.3806820502466249,0.008,False,1.0,0.33343964068730003,0.19128962588440362,0.22668977469670715,0.17992887308290717,True,0.7259965413089977,597410966.0611935,0.6,1.2166378442416477,4.093579067536284,0.09397217928902624,,,,,-0.197755783789262,-0.1784415383424901,-0.197755783789262,True,60日价格动量(财报缺失后备),0.5977011494252874,0.6325244226835713,False,False
002145,钛能化学,化学原料,申万二级行业,2026-09-24,4.83,256425911.25,0.0,,,2026-09-25,-2719322351.6555395,-0.042646685161701926,0.48,False,0.7712069165999005,0.06743418307436522,0.029313235644308634,0.15827338129496415,0.05458515283842802,False,0.6021564411217115,310539568.0225436,0.5,0.43463700934759614,2.424620441534257,0.15827338129496415,,,,,-0.019923215019053767,0.0,-0.019923215019053767,True,60日价格动量(财报缺失后备),0.6181818181818182,0.6324466398058526,False,False
688671,碧兴物联,环保设备Ⅱ,申万二级行业,2026-09-24,26.29,30713827.55,-0.23508874018038983,,,2026-09-25,-1361521318.9502258,-0.11421107370514945,0.576,False,1.0,0.23344846739836578,0.153441072282079,0.42031334413830335,0.07878539187525635,True,0.5995730940290747,86604046.37938595,0.7,0.45253049500963805,1.35269434627918,0.12302434856898747,,,,,-0.09002592051285664,-0.23508874018038983,-0.09002592051285664,False,60日价格动量(财报缺失后备),0.2692307692307692,0.632400965814961,False,False
603092,德力佳,风电设备,申万二级行业,2026-09-24,45.85,79748975.0,-0.1306408797876375,,,2026-09-25,-3971060216.7136188,-0.0964327821099231,0.36,False,1.0,0.6349739573481654,0.01112321610411394,0.12047898338220908,0.03452166064981954,True,0.707963841476779,402536088.225492,0.7,0.8163653456398257,2.0037802562825235,0.12047898338220908,,,,,-0.0597594423463762,-0.1306408797876375,-0.0597594423463762,False,60日价格动量(财报缺失后备),0.3333333333333333,0.6323242937025281,False,False
002094,青岛金王,化妆品,申万二级行业,2026-09-24,5.07,297956618.65,0.13422818791946312,,,2026-09-25,-1422709854.6976044,-0.15036258676768005,0.568,False,0.8368811881188118,0.6602579321225817,-0.027044234388758314,0.20714285714285707,0.003960396039603964,False,0.1473569476719621,-212020384.98445874,0.3,-0.3136602108143218,0.5735694767196211,-0.03977272727272729,,,,,-0.012080047969953545,0.13422818791946312,-0.012080047969953545,True,60日价格动量(财报缺失后备),0.9230769230769231,0.6322728241228649,False,False
002582,好想你,休闲食品,申万二级行业,2026-09-24,9.45,199619189.7,0.06779661016949157,,,2026-09-25,-151805090.82606316,-0.02989570658359171,0.76,False,0.7752910360884746,0.6895245734256541,-0.1559572024494022,0.10011641443538988,-0.011506276150627714,False,0.1904889440220796,-259526456.0148577,0.5,-0.26144761792463894,0.40488944022079626,-0.048338368580060465,,,,,-0.019999846004529483,0.06779661016949157,-0.019999846004529483,True,60日价格动量(财报缺失后备),0.8,0.6322095468320623,False,False
002339,积成电子,电网设备,申万二级行业,2026-09-24,7.55,186224032.35,0.08633093525179847,,,2026-09-25,-29467516834.56105,-0.22830393231232476,0.136,False,0.825,0.7167048080565517,-0.017910717549700122,0.1833855799373041,-0.08262454434993927,False,0.55,12318100.666905612,0.5,-0.11957362529189693,3.653267716891586,0.037087912087911956,,,,,-0.05678413709236903,0.08633093525179847,-0.05678413709236903,True,60日价格动量(财报缺失后备),0.88,0.6322,False,False
600217,中再资环,环境治理,申万二级行业,2026-09-24,3.24,50940494.9,0.11724137931034484,,,2026-09-25,-4735510178.093028,-0.11831083334486076,0.344,False,0.825,0.7658492241706997,-0.03187422662457339,0.14084507042253525,0.0,False,0.452449697006313,18906003.900794104,0.6,-0.06769487907245418,0.7244969700631296,-0.02114803625377637,,,,,0.005428483105459943,0.11724137931034484,0.005428483105459943,True,60日价格动量(财报缺失后备),0.81,0.6319124242515781,False,False
300012,华测检测,专业服务,申万二级行业,2026-09-24,14.38,317428091.6,0.007708479327260154,,,2026-09-25,-28156843.72561264,-0.0020073126518190968,0.776,False,0.7539679871422372,0.6065964469560056,-0.03339556117446596,0.09938837920489307,-0.015068493150684814,False,0.4493851094653598,156189555.1845672,0.6,0.08583677403486105,0.5908469658117652,-0.01641586867305056,,,,,-0.021405788849577348,0.007708479327260154,-0.021405788849577348,True,60日价格动量(财报缺失后备),0.5517241379310345,0.6316677079917697,False,False
301516,中远通,其他电源设备Ⅱ,申万二级行业,2026-09-24,19.35,247390164.85,0.3617171006333568,,,2026-09-25,-21692329704.010395,-0.42671162622989073,0.16,False,0.8409203956304072,0.10910447475648866,0.0557598349591137,0.340956340956341,-0.011746680286006006,False,0.38926960441737934,170531532.88369656,0.4,0.10555788869835435,0.5660265777357685,0.05969331872946326,,,,,-0.07095134673079308,0.3617171006333568,-0.07095134673079308,True,60日价格动量(财报缺失后备),1.0,0.631593519793467,False,False
688662,富信科技,其他电子Ⅱ,申万二级行业,2026-09-24,128.28,1078410035.9,-0.0909863945578232,,,2026-09-25,-28731416088.81565,-0.39409384499755995,0.152,False,1.0,0.43591681808897564,0.36053965407534255,1.0465858328015316,0.39814713896457765,False,0.5077688469992838,624133917.9858527,0.5,0.22465167972741062,1.308106454319945,0.5518993467215099,,,,,-0.12949926699814868,-0.0909863945578232,-0.12949926699814868,True,60日价格动量(财报缺失后备),0.696969696969697,0.6315846359922452,False,False
688458,美芯晟,半导体,申万二级行业,2026-09-24,39.16,71910228.95,-0.05342035291273872,,,2026-09-25,-364353111926.20996,-0.3806820502466249,0.008,False,1.0,0.611692632635676,0.2032481131156178,0.30359520639147797,0.038726790450928306,False,0.46338731516926945,62692463.26189399,0.5,0.14962814084589138,0.9543193826776247,0.11471676629661243,,,,,-0.197755783789262,-0.05342035291273872,-0.197755783789262,True,60日价格动量(财报缺失后备),0.8563218390804598,0.6315272885624322,False,False
600755,厦门国贸,物流,申万二级行业,2026-09-24,6.02,111609964.45,0.0905797101449275,,,2026-09-25,-1268885246.0645874,-0.07542761859639947,0.6,False,0.6703507725204769,0.18113551233468705,0.007350822858915318,0.09255898366606163,0.09255898366606163,False,0.5434502549578482,269881495.80371964,0.5,0.3335306746569173,1.5342657399901807,0.059859154929577496,,,,,0.04815336891590697,0.0905797101449275,0.04815336891590697,True,60日价格动量(财报缺失后备),0.6976744186046512,0.6313864001467678,False,False
300209,行云科技,软件开发,申万二级行业,2026-09-24,36.35,2414140559.25,0.24699828473413388,,,2026-09-25,-18957076238.04194,-0.13952726261218426,0.184,False,0.9978251382019203,0.7137888999616879,-0.13150294879867463,0.6249441215914171,0.05760837940064012,False,0.22796922841619016,-791574170.6851804,0.5,-0.03937368559150876,0.7796922841619017,-0.0175675675675675,,,,,0.01530518125544801,0.24699828473413388,0.01530518125544801,True,60日价格动量(财报缺失后备),0.9523809523809523,0.6312350866598617,False,False
002578,闽发铝业,工业金属,申万二级行业,2026-09-24,4.08,131488637.35,0.2911392405063291,,,2026-09-25,-51770243212.24646,-0.4182808108542177,0.064,False,0.9003768844221105,0.806505520933819,-0.002187263212631628,0.4782608695652175,0.025125628140703515,False,0.4276277207575231,98361987.3870918,0.6,0.028179062180529048,0.4424623329585963,0.025125628140703515,,,,,-0.017340273754204893,0.2911392405063291,-0.017340273754204893,True,60日价格动量(财报缺失后备),0.9655172413793104,0.6311993058608416,False,False
688051,佳华科技,IT服务Ⅱ,申万二级行业,2026-09-24,25.0,46474758.95,0.08365843086259206,,,2026-09-25,-34670223383.81763,-0.25330102926132686,0.104,False,0.8930242098421606,0.5221553676000666,-0.0248890984329929,0.24688279301745641,0.05263157894736836,False,0.55,4726440.768363655,0.5,-0.07679580887076284,2.0462448516632166,0.06518960374946747,,,,,-0.02843869978697253,0.08365843086259206,-0.02843869978697253,True,60日价格动量(财报缺失后备),0.8198198198198198,0.6311622179076031,False,False
