date,code,name,industry,selected_model,trade_enabled,model_signal,signal_score,close,ret5,ret20,ret60,flow10,sector_flow5,market_breadth,vol20_rank,planned_holding_days,entry_rule,exit_rule
2026-09-21,000993,闽东电力,电力,cash_no_trade,False,False,1.0,20.43,0.337917485265226,1.0953846153846154,1.0720081135902637,0.8314678605469575,-0.02421674438568361,0.5587231479622565,0.940172656093154,1,下一交易日开盘；高开超过3%跳过,止损3% / 止盈6% / 最长1日
2026-09-21,003006,百亚股份,个护用品,cash_no_trade,False,False,0.9973800441678378,21.21,0.10468750000000004,0.5887640449438203,0.3963133640552996,0.49082768054711934,0.30590741844993025,0.5587231479622565,0.7080907448303554,1,下一交易日开盘；高开超过3%跳过,止损3% / 止盈6% / 最长1日
2026-09-21,605058,澳弘电子,元件,cash_no_trade,False,False,0.996988556514756,48.43,0.32177947598253276,0.8275471698113208,0.4053975623911781,0.49593852718247744,-0.0822681218547563,0.5587231479622565,0.9182895001003815,1,下一交易日开盘；高开超过3%跳过,止损3% / 止盈6% / 最长1日
2026-09-21,603507,振江股份,风电设备,cash_no_trade,False,False,0.9954527203372816,26.48,0.21023765996343702,0.14433880726015547,-0.20024161884627,0.526019333605418,0.004709970387963208,0.5587231479622565,0.6153382854848424,1,下一交易日开盘；高开超过3%跳过,止损3% / 止盈6% / 最长1日
2026-09-21,002623,亚玛顿,光伏设备,cash_no_trade,False,False,0.9947600883356755,19.83,0.23551401869158872,0.27935483870967737,0.3054641211323239,0.47651125025477004,0.14372450097758546,0.5587231479622565,0.7121060028106806,1,下一交易日开盘；高开超过3%跳过,止损3% / 止盈6% / 最长1日
